verb,frame,voice,polarity,conditional,sentence,veridicality_normalized,acceptability_normalized,veridicality_loglikelihood,acceptability_loglikelihood
claim,NP_to_VPstative,active,negative,False,Someone didn\'t claim a particular person to have a particular thing.,-0.6968684196472168,-1.5683941841125488,-0.558737576007843,-1.1476191282272339
claim,NP_to_VPstative,active,positive,False,Someone claimed a particular person to have a particular thing.,-0.1553417146205902,-0.6612914800643921,-0.6141873598098755,-1.597303867340088
claim,that_S,active,negative,False,Someone didn\'t claim that a particular thing happened,-0.5831035375595093,0.11845611035823822,-0.8718628883361816,-0.8834883570671082
claim,that_S,active,negative,True,John didn't claim that a particular thing happened,-0.9791349768638611,0.7114236950874329,-0.9066360592842102,-0.8809798359870911
claim,that_S,active,positive,False,Someone claimed that a particular thing happened,-0.16350072622299194,0.8288547992706299,-0.9536520838737488,-1.0282140970230103
claim,that_S,active,positive,True,John claimed that a particular thing happened,-0.016392502933740616,2.7547316551208496,-0.9277737736701965,-0.1267859786748886
claim,to_VPeventive,active,negative,False,A particular person didn\'t claim to do a particular thing.,-0.6545599102973938,0.019466185942292213,-0.778225302696228,-1.1924760341644287
claim,to_VPeventive,active,positive,False,A particular person claimed to do a particular thing.,0.19896985590457916,2.4803946018218994,-0.608317494392395,-0.8585195541381836
claim,to_VPstative,active,negative,False,A particular person didn\'t claim to have a particular thing.,-0.8070113062858582,0.9908905029296875,-0.5432999730110168,-0.7447454333305359
claim,to_VPstative,active,positive,False,A particular person claimed to have a particular thing.,-0.3933383822441101,1.6264499425888062,-0.5794216394424438,-0.7412302494049072
clarify,that_S,active,negative,False,Someone didn\'t clarify that a particular thing happened,-0.3007754683494568,0.2863572835922241,-0.7985057830810547,-0.8674324750900269
clarify,that_S,active,negative,True,John didn't clarify that a particular thing happened,-0.4509624242782593,0.09840419888496399,-0.6365399956703186,-0.9998741149902344
clarify,that_S,active,positive,False,Someone clarified that a particular thing happened,1.6436177492141724,1.0276211500167847,-0.06123250722885132,-0.5494867563247681
clarify,that_S,active,positive,True,John clarified that a particular thing happened,1.6958799362182617,1.0583027601242065,-0.07595761865377426,-0.7743631601333618
clarify,to_VPstative,passive,negative,False,A particular person wasn\'t clarified to have a particular thing.,-0.6438794136047363,-0.5819981098175049,-0.78606778383255,-1.2942272424697876
clarify,to_VPstative,passive,positive,False,A particular person was clarified to have a particular thing.,0.8847146034240723,-1.288600206375122,-0.8047332763671875,-1.5635435581207275
clear,NP_to_VPeventive,active,negative,False,Someone didn\'t clear a particular person to do a particular thing.,-0.6225751638412476,0.2855665385723114,-0.704706609249115,-1.2677810192108154
clear,NP_to_VPeventive,active,positive,False,Someone cleared a particular person to do a particular thing.,-0.5004933476448059,0.7142301201820374,-0.6016790270805359,-1.3575260639190674
clear,to_VPeventive,passive,negative,False,A particular person wasn\'t cleared to do a particular thing.,-1.0257512331008911,0.5023454427719116,-1.13901686668396,-1.0609629154205322
clear,to_VPeventive,passive,positive,False,A particular person was cleared to do a particular thing.,-0.1788167506456375,0.33105945587158203,-0.5288870930671692,-0.8085614442825317
clear,to_VPstative,passive,negative,False,A particular person wasn\'t cleared to have a particular thing.,-0.6629153490066528,0.5142026543617249,-0.6552839279174805,-0.6802484393119812
clear,to_VPstative,passive,positive,False,A particular person was cleared to have a particular thing.,-0.5656408667564392,0.9969813227653503,-0.6696473360061646,-1.3599822521209717
coach,NP_to_VPeventive,active,negative,False,Someone didn\'t coach a particular person to do a particular thing.,-0.5274655818939209,-0.5269365906715393,-0.7934647798538208,-1.373486876487732
coach,NP_to_VPeventive,active,positive,False,Someone coached a particular person to do a particular thing.,0.16937336325645447,0.9615594744682312,-0.6615509390830994,-0.5445354580879211
coach,to_VPeventive,passive,negative,False,A particular person wasn\'t coached to do a particular thing.,-0.686528742313385,-0.5369623303413391,-0.679343581199646,-1.2808936834335327
coach,to_VPeventive,passive,positive,False,A particular person was coached to do a particular thing.,-0.13509005308151245,1.065058708190918,-0.46431106328964233,-0.7092021107673645
coach,to_VPstative,passive,negative,False,A particular person wasn\'t coached to have a particular thing.,-0.41303279995918274,-1.0453569889068604,-0.4811142086982727,-1.3404004573822021
coach,to_VPstative,passive,positive,False,A particular person was coached to have a particular thing.,-0.08074744045734406,0.12092128396034241,-0.8659085035324097,-1.071070909500122
coax,NP_to_VPeventive,active,negative,False,Someone didn\'t coax a particular person to do a particular thing.,-1.0017167329788208,-0.000567160896025598,-1.0412873029708862,-1.032260775566101
coax,NP_to_VPeventive,active,positive,False,Someone coaxed a particular person to do a particular thing.,1.7177560329437256,1.3277674913406372,-0.2815663516521454,-0.5999121069908142
coax,NP_to_VPstative,active,negative,False,Someone didn\'t coax a particular person to have a particular thing.,-1.7097723484039307,-0.7786665558815002,-0.7169531583786011,-1.0496127605438232
coax,NP_to_VPstative,active,positive,False,Someone coaxed a particular person to have a particular thing.,0.06333402544260025,0.16498707234859467,-0.6937543153762817,-1.0630706548690796
coerce,NP_to_VPeventive,active,negative,False,Someone didn\'t coerce a particular person to do a particular thing.,-1.2297440767288208,-0.05516374856233597,-0.9084188342094421,-1.152883768081665
coerce,NP_to_VPeventive,active,positive,False,Someone coerced a particular person to do a particular thing.,1.7424182891845703,0.7413079142570496,-0.4983517527580261,-0.88807213306427
coerce,NP_to_VPstative,active,negative,False,Someone didn\'t coerce a particular person to have a particular thing.,-0.8036404848098755,-0.9091168642044067,-0.8505967259407043,-1.511458396911621
coerce,NP_to_VPstative,active,positive,False,Someone coerced a particular person to have a particular thing.,1.3378994464874268,0.49457186460494995,-0.35006943345069885,-1.4049816131591797
coerce,to_VPeventive,passive,negative,False,A particular person wasn\'t coerced to do a particular thing.,-1.1992874145507812,0.7563711404800415,-0.8173310160636902,-0.5571120977401733
coerce,to_VPeventive,passive,positive,False,A particular person was coerced to do a particular thing.,1.7166649103164673,0.9956048727035522,-0.5660114884376526,-1.3136122226715088
come,to_VPeventive,active,negative,False,A particular person didn\'t come to do a particular thing.,-1.9883055686950684,-0.48673442006111145,-0.7495018839836121,-1.1676831245422363
come,to_VPeventive,active,positive,False,A particular person came to do a particular thing.,0.5419394969940186,0.5073301792144775,-0.5630918741226196,-0.9273263216018677
come,to_VPstative,active,negative,False,A particular person didn\'t come to have a particular thing.,-2.9118025302886963,-0.23290450870990753,-0.25345879793167114,-1.3821876049041748
come,to_VPstative,active,positive,False,A particular person came to have a particular thing.,1.7161204814910889,1.8854613304138184,-0.37467101216316223,-0.7276968955993652
come_around,NP_to_VPeventive,active,negative,False,Someone didn\'t come around a particular person to do a particular thing.,-1.1352907419204712,-1.163938045501709,-0.8158334493637085,-1.2958990335464478
come_around,NP_to_VPeventive,active,positive,False,Someone came around a particular person to do a particular thing.,-0.08973728120326996,-0.7635103464126587,-0.9692163467407227,-1.4547321796417236
come_around,to_VPeventive,active,negative,False,A particular person didn\'t come around to do a particular thing.,-2.5313920974731445,1.035960078239441,-0.529952883720398,-1.0020558834075928
come_around,to_VPeventive,active,positive,False,A particular person came around to do a particular thing.,0.8515390157699585,0.48361295461654663,-0.6235305666923523,-0.9973219037055969
come_out,that_S,active,negative,False,Someone didn\'t come out that a particular thing happened,-0.10228908061981201,-2.094207286834717,-0.7836602926254272,-1.219879150390625
come_out,that_S,active,negative,True,John didn't come out that a particular thing happened,-0.17283949255943298,-1.855168104171753,-0.6068436503410339,-1.6279160976409912
come_out,that_S,active,positive,False,Someone came out that a particular thing happened,0.8058326244354248,-2.001978635787964,-0.7427653074264526,-0.9786275029182434
come_out,that_S,active,positive,True,John came out that a particular thing happened,0.9719792008399963,-2.2924156188964844,-0.5793328285217285,-1.3717478513717651
come_out,to_VPeventive,active,negative,False,A particular person didn\'t come out to do a particular thing.,-2.080054521560669,0.24432750046253204,-0.8860569000244141,-0.9507457613945007
come_out,to_VPeventive,active,positive,False,A particular person came out to do a particular thing.,0.08415080606937408,0.3017757833003998,-0.6880275011062622,-0.7068176865577698
comfort,that_S,passive,negative,False,Someone wasn\'t comforted that a particular thing happened,1.572683572769165,-0.26966050267219543,-0.4150940477848053,-1.4859294891357422
comfort,that_S,passive,negative,True,John wasn't comforted that a particular thing happened,0.7646316289901733,-0.1767662763595581,-0.6846638917922974,-1.2212963104248047
comfort,that_S,passive,positive,False,Someone was comforted that a particular thing happened,1.4937323331832886,0.09356535226106644,-0.3031919002532959,-1.2435057163238525
comfort,that_S,passive,positive,True,John was comforted that a particular thing happened,1.629819393157959,0.6127926707267761,-0.31800517439842224,-1.428403615951538
comfort,to_VPstative,passive,negative,False,A particular person wasn\'t comforted to have a particular thing.,0.5901154279708862,-0.4482402503490448,-0.916979193687439,-1.754601240158081
comfort,to_VPstative,passive,positive,False,A particular person was comforted to have a particular thing.,1.1781507730484009,0.6949451565742493,-0.4340180456638336,-1.1292110681533813
command,NP_to_VPeventive,active,negative,False,Someone didn\'t command a particular person to do a particular thing.,-0.8563225865364075,-0.5487501621246338,-0.7269175052642822,-1.0549051761627197
command,NP_to_VPeventive,active,positive,False,Someone commanded a particular person to do a particular thing.,-0.6094926595687866,0.7648301124572754,-0.8866068124771118,-0.9925289154052734
command,NP_to_VPstative,active,negative,False,Someone didn\'t command a particular person to have a particular thing.,-1.0964150428771973,-0.827120304107666,-0.6024580597877502,-1.0830905437469482
command,NP_to_VPstative,active,positive,False,Someone commanded a particular person to have a particular thing.,0.07513059675693512,-0.6067189574241638,-0.5805575251579285,-1.254324197769165
command,for_NP_to_VP,active,negative,False,Someone didn\'t command for a particular thing to happen.,-0.7940852642059326,-0.4740530550479889,-0.6227981448173523,-1.051288366317749
command,for_NP_to_VP,active,positive,False,Someone commanded for a particular thing to happen.,0.2872866690158844,0.9554620981216431,-0.5804030895233154,-0.5208183526992798
command,to_VPeventive,active,negative,False,A particular person didn\'t command to do a particular thing.,-1.0341600179672241,-1.4623222351074219,-0.6920245885848999,-1.475136160850525
