listid	participant	verb	subject	consequent	valence	question	response
2	47	disprove	detective	believe	positive	What proportion of police chiefs generally believe that cases will eventually be solved?	0.75
2	74	disprove	detective	believe	positive	What proportion of police chiefs generally believe that cases will eventually be solved?	0.8
2	63	disprove	detective	believe	positive	What proportion of police chiefs generally believe that cases will eventually be solved?	0.24
2	62	disprove	detective	believe	positive	What proportion of police chiefs generally believe that cases will eventually be solved?	0.7
2	90	disprove	detective	believe	positive	What proportion of police chiefs generally believe that cases will eventually be solved?	0.83
2	85	disprove	detective	believe	positive	What proportion of police chiefs generally believe that cases will eventually be solved?	0.8
2	1	disprove	detective	believe	positive	What proportion of police chiefs generally believe that cases will eventually be solved?	0.4
2	37	disprove	detective	believe	positive	What proportion of police chiefs generally believe that cases will eventually be solved?	0.5
2	83	disprove	detective	believe	positive	What proportion of police chiefs generally believe that cases will eventually be solved?	0.9
2	18	disprove	detective	believe	positive	What proportion of police chiefs generally believe that cases will eventually be solved?	0.8
2	44	disprove	detective	believe	positive	What proportion of police chiefs generally believe that cases will eventually be solved?	0.87
2	98	disprove	detective	believe	positive	What proportion of police chiefs generally believe that cases will eventually be solved?	1.0
2	61	disprove	detective	believe	positive	What proportion of police chiefs generally believe that cases will eventually be solved?	0.59
2	69	disprove	detective	believe	positive	What proportion of police chiefs generally believe that cases will eventually be solved?	0.75
2	21	disprove	detective	believe	positive	What proportion of police chiefs generally believe that cases will eventually be solved?	1.0
2	65	disprove	detective	believe	positive	What proportion of police chiefs generally believe that cases will eventually be solved?	0.74
2	82	disprove	detective	believe	positive	What proportion of police chiefs generally believe that cases will eventually be solved?	0.38
2	52	disprove	detective	believe	positive	What proportion of police chiefs generally believe that cases will eventually be solved?	0.63
2	89	disprove	detective	believe	positive	What proportion of police chiefs generally believe that cases will eventually be solved?	0.33
0	96	think	professor	want	positive	What proportion of professors generally want all of their students to pass their classes?	0.9
0	33	think	professor	want	positive	What proportion of professors generally want all of their students to pass their classes?	0.85
0	2	think	professor	want	positive	What proportion of professors generally want all of their students to pass their classes?	0.64
0	59	think	professor	want	positive	What proportion of professors generally want all of their students to pass their classes?	0.95
0	29	think	professor	want	positive	What proportion of professors generally want all of their students to pass their classes?	0.78
0	76	think	professor	want	positive	What proportion of professors generally want all of their students to pass their classes?	0.5
0	20	think	professor	want	positive	What proportion of professors generally want all of their students to pass their classes?	0.89
0	31	think	professor	want	positive	What proportion of professors generally want all of their students to pass their classes?	0.9
0	64	think	professor	want	positive	What proportion of professors generally want all of their students to pass their classes?	0.35
0	12	think	professor	want	positive	What proportion of professors generally want all of their students to pass their classes?	0.81
0	30	think	professor	want	positive	What proportion of professors generally want all of their students to pass their classes?	1.0
0	27	think	professor	want	positive	What proportion of professors generally want all of their students to pass their classes?	1.0
0	34	think	professor	want	positive	What proportion of professors generally want all of their students to pass their classes?	1.0
0	7	think	professor	want	positive	What proportion of professors generally want all of their students to pass their classes?	1.0
0	50	think	professor	want	positive	What proportion of professors generally want all of their students to pass their classes?	0.95
0	71	think	professor	want	positive	What proportion of professors generally want all of their students to pass their classes?	0.95
0	16	think	professor	want	positive	What proportion of professors generally want all of their students to pass their classes?	0.93
0	49	think	professor	want	positive	What proportion of professors generally want all of their students to pass their classes?	1.0
0	66	think	professor	want	positive	What proportion of professors generally want all of their students to pass their classes?	0.65
0	95	think	professor	want	positive	What proportion of professors generally want all of their students to pass their classes?	0.66
0	15	think	professor	want	positive	What proportion of professors generally want all of their students to pass their classes?	0.98
0	38	think	professor	want	positive	What proportion of professors generally want all of their students to pass their classes?	1.0
0	36	think	professor	want	positive	What proportion of professors generally want all of their students to pass their classes?	0.88
