participant	list	presentationorder	verb	frame	response	nativeenglish	sentence
5	5	41	want	NP Ved whichNP to VP	6	True	Someone wanted which thing to do.
5	5	42	want	NP was Ved about whether S	1	True	Someone was wanted about whether something happened.
5	5	43	want	NP Ved to NP whether S	2	True	Someone wanted to someone whether something happened.
5	5	44	want	NP was Ved whether to VP	2	True	Someone was wanted whether to do something.
5	5	45	want	NP Ved S	4	True	Someone wanted something happened.
5	5	46	want	NP Ved to NP whether S[+future]	3	True	Someone wanted to someone whether something happen.
5	5	47	want	NP was Ved that S[-tense]	3	True	Someone was wanted that something happen.
5	5	48	want	NP was Ved to VP[+eventive]	5	True	Someone was wanted to do something.
5	5	49	want	NP Ved about NP	5	True	Someone wanted about something.
5	5	50	want	NP Ved whether S[+future]	3	True	Someone wanted whether something would happen.
20	6	1	allow	NP Ved NP	7	True	Someone allowed something.
20	6	2	allow	NP was Ved	7	True	Someone was allowed.
20	6	3	allow	NP Ved	7	True	Someone allowed.
20	6	4	allow	NP Ved NP whichNP S	1	True	Someone allowed someone which thing happened.
20	6	5	allow	NP Ved so	2	True	Someone allowed so.
20	6	6	allow	NP was Ved whichNP S	4	True	Someone was allowed which thing happened.
20	6	7	allow	NP Ved that S[-tense]	5	True	Someone allowed that something happen.
20	6	8	allow	NP was Ved S	4	True	Someone was allowed something happened.
20	6	9	allow	S, I V	5	True	Something happened, I allow.
20	6	10	allow	NP Ved NP that S[-tense]	1	True	Someone allowed someone that something happen.
20	6	11	allow	NP Ved NP VP	5	True	Someone allowed someone do something.
20	6	12	allow	NP Ved NP whether S	1	True	Someone allowed someone whether something happened.
20	6	13	allow	NP was Ved so	5	True	Someone was allowed so.
20	6	14	allow	NP was Ved about NP	5	True	Someone was allowed about something.
20	6	15	allow	NP Ved NP VPing	6	True	Someone allowed someone doing something.
20	6	16	allow	NP Ved that S[+future]	7	True	Someone allowed that something would happen.
20	6	17	allow	NP Ved to VP[-eventive]	6	True	Someone allowed to have something.
20	6	18	allow	NP was Ved that S	1	True	Someone was allowed that something happened.
20	6	19	allow	NP Ved NP to VP[-eventive]	7	True	Someone allowed someone to have something.
20	6	20	allow	NP Ved NP that S	1	True	Someone allowed someone that something happened.
20	6	21	allow	NP was Ved to VP[-eventive]	7	True	Someone was allowed to have something.
20	6	22	allow	NP was Ved whether S[+future]	2	True	Someone was allowed whether something would happen.
20	6	23	allow	NP Ved VPing	6	True	Someone allowed doing something.
20	6	24	allow	NP was Ved whether S	4	True	Someone was allowed whether something happened.
20	6	25	allow	NP Ved NP to VP[+eventive]	7	True	Someone allowed someone to do something.
20	6	26	allow	NP Ved NP whether S[+future]	1	True	Someone allowed someone whether something would happen.
20	6	27	allow	NP Ved about whether S	1	True	Someone allowed about whether something happened.
20	6	28	allow	NP Ved to NP that S[+future]	1	True	Someone allowed to someone that something would happen.
20	6	29	allow	NP Ved to VP[+eventive]	6	True	Someone allowed to do something.
20	6	30	allow	NP Ved NP that S[+future]	1	True	Someone allowed someone that something would happen.
20	6	31	allow	NP Ved whether to VP	3	True	Someone allowed whether to do something.
20	6	32	allow	NP was Ved that S[+future]	3	True	Someone was allowed that something would happen.
20	6	33	allow	NP Ved for NP to VP	7	True	Someone allowed for something to happen.
20	6	34	allow	NP was Ved whichNP to VP	3	True	Someone was allowed which thing to do.
20	6	35	allow	NP Ved whichNP S	5	True	Someone allowed which thing happened.
20	6	36	allow	NP Ved to NP that S	1	True	Someone allowed to someone that something happened.
20	6	37	allow	NP Ved whether S	2	True	Someone allowed whether something happened.
20	6	38	allow	NP Ved that S	3	True	Someone allowed that something happened.
20	6	39	allow	NP Ved to NP that S[-tense]	1	True	Someone allowed to someone that something happen.
20	6	40	allow	NP Ved NP to NP	7	True	Someone allowed something to someone.
20	6	41	allow	NP Ved whichNP to VP	4	True	Someone allowed which thing to do.
20	6	42	allow	NP was Ved about whether S	1	True	Someone was allowed about whether something happened.
20	6	43	allow	NP Ved to NP whether S	1	True	Someone allowed to someone whether something happened.
20	6	44	allow	NP was Ved whether to VP	3	True	Someone was allowed whether to do something.
20	6	45	allow	NP Ved S	5	True	Someone allowed something happened.
20	6	46	allow	NP Ved to NP whether S[+future]	1	True	Someone allowed to someone whether something happen.
20	6	47	allow	NP was Ved that S[-tense]	2	True	Someone was allowed that something happen.
20	6	48	allow	NP was Ved to VP[+eventive]	7	True	Someone was allowed to do something.
20	6	49	allow	NP Ved about NP	1	True	Someone allowed about something.
20	6	50	allow	NP Ved whether S[+future]	6	True	Someone allowed whether something would happen.
6	6	1	allow	NP Ved NP	7	True	Someone allowed something.
6	6	2	allow	NP was Ved	5	True	Someone was allowed.
6	6	3	allow	NP Ved	7	True	Someone allowed.
6	6	4	allow	NP Ved NP whichNP S	1	True	Someone allowed someone which thing happened.
6	6	5	allow	NP Ved so	1	True	Someone allowed so.
6	6	6	allow	NP was Ved whichNP S	1	True	Someone was allowed which thing happened.
6	6	7	allow	NP Ved that S[-tense]	7	True	Someone allowed that something happen.
6	6	8	allow	NP was Ved S	2	True	Someone was allowed something happened.
6	6	9	allow	S, I V	1	True	Something happened, I allow.
6	6	10	allow	NP Ved NP that S[-tense]	1	True	Someone allowed someone that something happen.
6	6	11	allow	NP Ved NP VP	7	True	Someone allowed someone do something.
6	6	12	allow	NP Ved NP whether S	3	True	Someone allowed someone whether something happened.
6	6	13	allow	NP was Ved so	4	True	Someone was allowed so.
6	6	14	allow	NP was Ved about NP	1	True	Someone was allowed about something.
6	6	15	allow	NP Ved NP VPing	3	True	Someone allowed someone doing something.
6	6	16	allow	NP Ved that S[+future]	2	True	Someone allowed that something would happen.
6	6	17	allow	NP Ved to VP[-eventive]	4	True	Someone allowed to have something.
6	6	18	allow	NP was Ved that S	6	True	Someone was allowed that something happened.
6	6	19	allow	NP Ved NP to VP[-eventive]	7	True	Someone allowed someone to have something.
6	6	20	allow	NP Ved NP that S	1	True	Someone allowed someone that something happened.
6	6	21	allow	NP was Ved to VP[-eventive]	7	True	Someone was allowed to have something.
6	6	22	allow	NP was Ved whether S[+future]	5	True	Someone was allowed whether something would happen.
6	6	23	allow	NP Ved VPing	7	True	Someone allowed doing something.
6	6	24	allow	NP was Ved whether S	5	True	Someone was allowed whether something happened.
6	6	25	allow	NP Ved NP to VP[+eventive]	7	True	Someone allowed someone to do something.
6	6	26	allow	NP Ved NP whether S[+future]	2	True	Someone allowed someone whether something would happen.
6	6	27	allow	NP Ved about whether S	1	True	Someone allowed about whether something happened.
6	6	28	allow	NP Ved to NP that S[+future]	1	True	Someone allowed to someone that something would happen.
6	6	29	allow	NP Ved to VP[+eventive]	5	True	Someone allowed to do something.
6	6	30	allow	NP Ved NP that S[+future]	1	True	Someone allowed someone that something would happen.
6	6	31	allow	NP Ved whether to VP	3	True	Someone allowed whether to do something.
6	6	32	allow	NP was Ved that S[+future]	1	True	Someone was allowed that something would happen.
6	6	33	allow	NP Ved for NP to VP	7	True	Someone allowed for something to happen.
6	6	34	allow	NP was Ved whichNP to VP	5	True	Someone was allowed which thing to do.
6	6	35	allow	NP Ved whichNP S	7	True	Someone allowed which thing happened.
6	6	36	allow	NP Ved to NP that S	2	True	Someone allowed to someone that something happened.
6	6	37	allow	NP Ved whether S	7	True	Someone allowed whether something happened.
6	6	38	allow	NP Ved that S	7	True	Someone allowed that something happened.
6	6	39	allow	NP Ved to NP that S[-tense]	1	True	Someone allowed to someone that something happen.
6	6	40	allow	NP Ved NP to NP	1	True	Someone allowed something to someone.
6	6	41	allow	NP Ved whichNP to VP	5	True	Someone allowed which thing to do.
6	6	42	allow	NP was Ved about whether S	1	True	Someone was allowed about whether something happened.
6	6	43	allow	NP Ved to NP whether S	1	True	Someone allowed to someone whether something happened.
6	6	44	allow	NP was Ved whether to VP	7	True	Someone was allowed whether to do something.
6	6	45	allow	NP Ved S	2	True	Someone allowed something happened.
6	6	46	allow	NP Ved to NP whether S[+future]	1	True	Someone allowed to someone whether something happen.
6	6	47	allow	NP was Ved that S[-tense]	2	True	Someone was allowed that something happen.
6	6	48	allow	NP was Ved to VP[+eventive]	7	True	Someone was allowed to do something.
6	6	49	allow	NP Ved about NP	4	True	Someone allowed about something.
6	6	50	allow	NP Ved whether S[+future]	7	True	Someone allowed whether something would happen.
26	6	1	allow	NP Ved NP	7	True	Someone allowed something.
26	6	2	allow	NP was Ved	5	True	Someone was allowed.
26	6	3	allow	NP Ved	6	True	Someone allowed.
26	6	4	allow	NP Ved NP whichNP S	1	True	Someone allowed someone which thing happened.
26	6	5	allow	NP Ved so	2	True	Someone allowed so.
26	6	6	allow	NP was Ved whichNP S	1	True	Someone was allowed which thing happened.
26	6	7	allow	NP Ved that S[-tense]	4	True	Someone allowed that something happen.
26	6	8	allow	NP was Ved S	1	True	Someone was allowed something happened.
26	6	9	allow	S, I V	5	True	Something happened, I allow.
26	6	10	allow	NP Ved NP that S[-tense]	1	True	Someone allowed someone that something happen.
26	6	11	allow	NP Ved NP VP	5	True	Someone allowed someone do something.
26	6	12	allow	NP Ved NP whether S	2	True	Someone allowed someone whether something happened.
26	6	13	allow	NP was Ved so	3	True	Someone was allowed so.
26	6	14	allow	NP was Ved about NP	1	True	Someone was allowed about something.
26	6	15	allow	NP Ved NP VPing	2	True	Someone allowed someone doing something.
26	6	16	allow	NP Ved that S[+future]	5	True	Someone allowed that something would happen.
26	6	17	allow	NP Ved to VP[-eventive]	2	True	Someone allowed to have something.
26	6	18	allow	NP was Ved that S	2	True	Someone was allowed that something happened.
26	6	19	allow	NP Ved NP to VP[-eventive]	7	True	Someone allowed someone to have something.
26	6	20	allow	NP Ved NP that S	2	True	Someone allowed someone that something happened.
26	6	21	allow	NP was Ved to VP[-eventive]	7	True	Someone was allowed to have something.
26	6	22	allow	NP was Ved whether S[+future]	2	True	Someone was allowed whether something would happen.
26	6	23	allow	NP Ved VPing	3	True	Someone allowed doing something.
26	6	24	allow	NP was Ved whether S	2	True	Someone was allowed whether something happened.
26	6	25	allow	NP Ved NP to VP[+eventive]	7	True	Someone allowed someone to do something.
26	6	26	allow	NP Ved NP whether S[+future]	1	True	Someone allowed someone whether something would happen.
26	6	27	allow	NP Ved about whether S	2	True	Someone allowed about whether something happened.
26	6	28	allow	NP Ved to NP that S[+future]	1	True	Someone allowed to someone that something would happen.
26	6	29	allow	NP Ved to VP[+eventive]	3	True	Someone allowed to do something.
26	6	30	allow	NP Ved NP that S[+future]	1	True	Someone allowed someone that something would happen.
26	6	31	allow	NP Ved whether to VP	2	True	Someone allowed whether to do something.
26	6	32	allow	NP was Ved that S[+future]	2	True	Someone was allowed that something would happen.
26	6	33	allow	NP Ved for NP to VP	6	True	Someone allowed for something to happen.
26	6	34	allow	NP was Ved whichNP to VP	1	True	Someone was allowed which thing to do.
26	6	35	allow	NP Ved whichNP S	6	True	Someone allowed which thing happened.
26	6	36	allow	NP Ved to NP that S	2	True	Someone allowed to someone that something happened.
26	6	37	allow	NP Ved whether S	3	True	Someone allowed whether something happened.
26	6	38	allow	NP Ved that S	3	True	Someone allowed that something happened.
26	6	39	allow	NP Ved to NP that S[-tense]	2	True	Someone allowed to someone that something happen.
26	6	40	allow	NP Ved NP to NP	6	True	Someone allowed something to someone.
26	6	41	allow	NP Ved whichNP to VP	5	True	Someone allowed which thing to do.
26	6	42	allow	NP was Ved about whether S	1	True	Someone was allowed about whether something happened.
26	6	43	allow	NP Ved to NP whether S	2	True	Someone allowed to someone whether something happened.
26	6	44	allow	NP was Ved whether to VP	2	True	Someone was allowed whether to do something.
26	6	45	allow	NP Ved S	2	True	Someone allowed something happened.
26	6	46	allow	NP Ved to NP whether S[+future]	1	True	Someone allowed to someone whether something happen.
26	6	47	allow	NP was Ved that S[-tense]	1	True	Someone was allowed that something happen.
26	6	48	allow	NP was Ved to VP[+eventive]	7	True	Someone was allowed to do something.
26	6	49	allow	NP Ved about NP	3	True	Someone allowed about something.
26	6	50	allow	NP Ved whether S[+future]	3	True	Someone allowed whether something would happen.
7	6	1	allow	NP Ved NP	6	True	Someone allowed something.
7	6	2	allow	NP was Ved	7	True	Someone was allowed.
7	6	3	allow	NP Ved	7	True	Someone allowed.
7	6	4	allow	NP Ved NP whichNP S	6	True	Someone allowed someone which thing happened.
7	6	5	allow	NP Ved so	7	True	Someone allowed so.
7	6	6	allow	NP was Ved whichNP S	3	True	Someone was allowed which thing happened.
7	6	7	allow	NP Ved that S[-tense]	4	True	Someone allowed that something happen.
7	6	8	allow	NP was Ved S	3	True	Someone was allowed something happened.
7	6	9	allow	S, I V	3	True	Something happened, I allow.
